call,final_score,class,total_qsos,power_multiplier,gota_call,section,number_of_participants,club_name,transmitters
NA6MG,820,1B1B,77,5,NA,LAX,1,NA,1
NA9U,7120,2A,2025,2,KC9TEW,IN,13,NA,2
NAØPW,2670,2E,236,5,NA,CO,7,NA,2
NB4M,2800,1E,265,5,NA,TN,1,NA,1
NB6GC,2218,3A,513,2,W6BB,EB,15,NA,3
NBØO,406,1E,100,2,NA,SV,1,NA,1
NC2PD,812,2AC,151,2,NA,NLI,11,Nassau Co Police ARC,2
NC4AR,1546,3F,319,2,NA,NC,10,Tri-County RC,3
NC4CA,1848,6F,749,2,NA,NC,15,NA,6
NC4LC,2188,3A,419,2,NA,NC,39,NA,3
NC4MC,970,2A,115,2,NA,NC,8,Montgomery ARS,2
NC4MI,226,1D,69,2,NA,NC,1,NA,1
NC4ML,2892,3A,845,2,KR4W,NC,35,Moore Co ARS,3
NC4NH,6634,2A,1751,2,N2WG,NC,51,NHC Em Prep Group,2
NC4OC,2936,3AC,564,2,WD4FVO,NC,15,Onslow ARC,3
NC4RT,1480,1B1B,123,5,NA,NC,1,NA,1
NC4UC,1988,2A,594,2,KB4NET,NC,13,Union Co. ARS,2
NC6MC,1106,3A,228,2,NA,SF,20,Mendocino Co AR Com Serv,3
NCØA,2558,3A,461,2,NA,CO,17,Royal Gorge ARC,3
ND3R,168,1D,36,2,NA,WPA,1,NA,1
ND5MS,1070,4F,138,2,NA,OK,9,NA,4
ND9E,460,1E,117,2,NA,IL,1,NA,1
NE2T,588,1D,122,2,NA,WNY,1,NA,1
NE3R,880,1B1B,146,5,NA,WV,1,NA,1
NE4GA,1632,3A,341,2,NA,GA,34,Athens ARC & Northeast GA ARC,3
NE4TN,268,1D,134,2,NA,TN,1,NA,1
NE7D,2946,2B2C,724,2,NA,OR,2,NA,2
NE7WY,2302,2A,503,2,NA,WY,22,NE WY ARA,2
NE9T,702,3A,76,2,NA,IN,10,Indy Midtown ARC,3
NEØNP,388,2A,19,2,NA,NE,6,North Platte Progressive ARC,2
NF1Y,1580,4F,391,2,NA,CT,5,NA,4
NF2RS,5000,1AB,473,5,NA,WNY,3,Niagara Frontier Radiosport,1
NF8M,200,1B1B,5,5,NA,MI,1,NA,1
NF9T,120,1D,60,2,NA,IL,1,NA,1
NFØR,3660,4AB,261,5,NA,MO,11,St. Louis QRP Soc,4
NFØT,682,1B2C,169,2,NA,IA,2,NA,1
NGØR,990,1B2B,62,5,NA,MN,2,NA,1
NI2S,1820,1F,415,2,NA,NNJ,9,Parsippany RACES,1
NI7DX,1670,4A,248,2,NA,EWA,20,Idaho DX Assn,4
NI7R,1150,1E,100,5,NA,AZ,1,NA,1
NJ1K,1095,1D,1045,1,NA,VA,5,NA,1
NJ1Q,260,1D,65,2,NA,CT,1,NA,1
NJ2AR,1038,4A,122,2,NA,SNJ,20,Jersey Shore ARS,4
NJ6A,306,1E,78,2,NA,ORG,1,NA,1
NK5G,814,2D,191,2,NA,STX,1,NA,2
NK8O,1450,1E,130,5,NA,KS,1,NA,1
NK9R,5960,1AB,501,5,NA,GA,7,Hunters Ridge Hams,1
NKØE,320,1B1B,17,5,NA,CO,1,NA,1
NM4SH,342,1D,73,2,NA,VA,1,NA,1
NM5HD,3662,2A,803,2,NA,NM,29,High Desert ARC of NM,2
NM8ES,458,1A,27,2,NA,MI,7,Northern MI ARES,1
NM8RC,986,2A,104,2,NA,MI,6,Top of MI ARC,2
NN1AA,108,1D,16,2,NA,EMA,1,NA,1
NN4VA,1294,3A,181,2,W4WHD,VA,6,Westmoreland ARC,3
NN5Z,5356,1A,1313,2,NA,OK,5,Boomer CC,1
NN7X,234,1E,42,2,NA,OR,1,NA,1
NO8C,62,1D,17,2,NA,OH,1,NA,1
NO8I,718,2A,134,2,NA,OH,11,Huber Heights ARC,2
NO8N,3392,3E,753,2,NA,OH,5,NA,3
NO9C,810,1B1,115,2,NA,WI,1,NA,1
NØA,696,2D,173,2,NA,MO,6,NA,2
NØARA,1120,2A,185,2,WØCCY,CO,51,Arapahoe Co ARES/Aurora Rep Assn/Cherry Creek Young ARC/Rocky Mtn Ham Radio,2
NØAT,8296,2A,1911,2,NA,MN,5,Blue Lake Brothers,2
NØBHC,828,2A,139,2,NA,MN,20,Scott Co ARES,2
NØC,2758,3A,818,2,NA,MO,30,Nixa ARC,3
NØCQC,2770,4AB,173,5,NA,CO,28,Colorado QRP Club - Aloha,4
NØDH,1806,2A,442,2,NA,MN,20,Hiawatha ARC,2
NØEF,2800,1E,255,5,NA,MT,1,NA,1
NØFCD,1890,1E,765,2,NA,IL,1,NA,1
NØFH,4648,3A,913,2,NA,CO,25,Estes Valley ARC,3
NØFIB,390,1D,85,2,NA,MO,1,NA,1
NØFKC,1038,1B1,129,2,NA,MN,1,NA,1
NØGF,4490,3A,1226,2,NA,ND,10,NA,3
NØI,1814,3A,287,2,NA,MN,12,North Woods ARG,3
NØJK,155,1C,1,5,NA,KS,1,NA,1
NØMA,3092,2A,977,2,NA,IA,20,Radio Farm,2
NØNK,2714,3A,515,2,NA,KS,10,Newton/McPherson Group,3
NØNNP,372,1B1,42,2,NA,MO,1,NA,1
NØNS,270,1D,55,2,NA,IA,1,NA,1
NØOII,58,1D,29,2,NA,SD,1,NA,1
NØOMC,174,1C,37,2,NA,KS,1,NA,1
NØPR,2962,3AC,641,2,ABØC,MO,12,Macon Co. ARC,3
NØSFF,2006,1A,750,2,NA,IA,12,NA,1
NØSS,4558,2A,971,2,KØETY,MO,68,NA,2
NØUA,1830,3A,357,2,NA,CO,14,Franktown FD Club,3
NØUW,3464,4A,687,2,NA,MN,43,Owatonna Steele Co ARC,4
NØUY,1434,1B1,321,2,NA,MN,1,NA,1
NØXOB,33,1E,33,1,NA,IA,1,NA,1
NØYBC,173,1D,123,1,NA,GA,1,NA,1
NØZS,1266,2A,327,2,NA,MO,17,Lake of the Ozarks ARC,2
NØZTO,830,1AB,134,5,NA,CO,4,NA,1
NP2CB,1325,1AB,83,5,NA,NFL,6,NP2CB FD Group,1
NP2VI,3221,2A,1975,1,NA,VI,22,St Croix ARC,2
NP3M,290,1F,35,2,NA,PR,4,Western ARC,1
NP3PR,1380,2F,341,2,KP4MB,PR,5,NA,2
NQ2W,2460,1B1B,221,5,NA,ENY,1,NA,1
NQ5K,950,1D,450,1,NA,STX,1,NA,1
NQ7R,1375,1B1B,133,5,NA,AZ,1,NA,1
NR5M,9020,1E,2925,2,NA,STX,2,NA,1
NR5ON,830,1E,46,5,NA,NM,2,NA,1
NR9EM,284,1C,53,2,NA,MI,1,NA,1
NS1RA,11336,3A,3080,2,KB1PAL,EMA,50,North Shore Radio Assn,3
NT4K,1456,3A,645,1,NA,NFL,26,NA,3
NT7H,1602,3A,218,2,NA,WWA,32,Olympia ARS,3
NT7MI,206,1E,28,2,NA,AZ,1,NA,1
NU1H,90,1E,20,2,NA,ME,1,NA,1
NUØT,565,1B1B,68,5,NA,CO,1,NA,1
NV1O,918,2A,275,2,NA,AZ,5,Old Friends AR Team,2
NV4B,2430,1E,218,5,NA,AL,1,NA,1
NV7CC,1452,3A,182,2,NA,NV,24,ARCC of Churchill Co,3
NV9X,1260,1E,111,5,NA,IL,1,NA,1
NW2C,2604,3A,511,2,NA,NLI,10,Northeast Wireless RC,3
NW3H,1184,1E,168,2,NA,EPA,5,NA,1
NW8S,4532,5A,1086,2,NA,OH,12,Lorain Co Wireless Group,5
NWØF,52,1C,1,2,NA,NTX,1,NA,1
NWØK,5266,2A,1102,2,WYØI,KS,7,Trojan ARC,2
NWØM,1106,1D,264,2,NA,MO,1,NA,1
NX8G,490,1E,93,2,NA,OH,1,NA,1
NX8Y,3706,2A,872,2,AB8FF,OH,10,Rice Family,2
NX9P,1022,1D,260,2,NA,IL,2,NA,1
NXØG,948,3A,173,2,NA,CO,4,Mountain ARC,3
NY1P,928,1F,130,2,NA,CT,3,NA,1
NY2EB,286,1B1,18,2,NA,NLI,1,NA,1
NY4N,3350,1E,851,2,NA,TN,1,NA,1
NY7N,76,1D,26,1,NA,AZ,1,NA,1
NZ2Y,784,1A,117,2,NA,WNY,6,Chautauqua & Erie ARC,1
NZ5A,2750,1B1B,240,5,NA,STX,1,NA,1
NZ5G,485,1B2B,25,5,NA,STX,2,NA,1
PV8DX,178,1D,10,2,NA,DX,1,NA,1
PX2F,264,1AC,82,2,NA,DX,3,Sao Paulo CG,1
UX3MZ,33,1D,33,1,NA,DX,1,NA,1
VA2CMQ,1318,2A,243,2,NA,QC,7,Club Radio Amateur Matane,2
VA2NU,496,1B1,73,2,NA,ONE,1,NA,1
VA2RIO,204,1E,52,2,NA,QC,1,NA,1
VA3AAR,892,3AC,289,2,NA,ON,6,Almonte ARC,3
VA3CME,355,1B1B,21,5,NA,ONE,1,NA,1
VA3CTA,1540,2A,360,2,NA,ON,25,Central Toronto ARC,2
VA3DF,5530,1B2B,499,5,NA,GTA,2,NA,1
VA3FN,154,1D,26,2,NA,ONS,1,NA,1
VA3KAI,1840,1E,169,5,NA,ON,1,NA,1
VA3NRR,498,2A,74,2,NA,ONE,14,Renfrew Co ARC,2
VA3OVQ,980,2AB,39,5,NA,ONE,6,Ottawa Valley QRP Soc,2
VA3TOP,2305,2AB,154,5,NA,ONN,11,Elliot Lake ARC,2
VA3YV,3515,1B2B,367,5,NA,ONS,2,NA,1
VA4CQD,76,1E,13,2,NA,MB,1,NA,1
VA4PAR,1850,2AC,800,2,NA,MB,15,Pathfinders ARC,2
VA5AA,1374,3A,302,2,NA,SK,12,Sask-Alta RC,3
VA5DR,1330,2A,285,2,NA,SK,9,NA,2
VA7HZ,106,1D,18,2,NA,BC,1,NA,1
VA7MM,1980,2E,367,2,NA,BC,3,NA,2
VA7OM,1180,1D,600,1,NA,BC,1,NA,1
VA7ST,1666,1D,404,2,NA,BC,1,NA,1
VA7YJJ,66,1D,8,2,NA,BC,1,NA,1
VE1AO,874,1F,239,2,NA,MAR,12,NA,1
VE1ARC,1238,3A,188,2,NA,MAR,12,Greenwood ARC,3
VE1FO,7396,2F,1873,2,VE1QD,MAR,30,NA,2
VE2AHH/VO1,328,1B1,32,2,NA,NL,1,NA,1
VE2AWR,1430,1E,356,2,NA,QC,1,NA,1
VE2CAM,885,1AB,45,5,NA,QC,12,Club RA de St-Hyacinthe,1
VE2CEV,166,1D,29,2,NA,QC,2,NA,1
VE2CLM,1562,1A,325,2,NA,QC,14,NA,1
VE2CQ,2904,2A,716,2,NA,QC,43,Club RA de Quebec,2
VE2CRB,1726,1A,300,2,NA,QC,5,Le Club Radioamateur de Beauce,1
VE2CRO,1800,3A,575,2,NA,QC,21,Club de Radio Amateur de l'Outaouais,3
VE2CRS,2938,2A,625,2,NA,QC,7,Club Radioamateur Saguenay-Lac-St-Jean,2
VE2CSP,2566,3A,477,2,NA,QC,24,Association Radioamateur de Portneuf,3
VE2CVN,525,2AB,72,5,NA,QC,3,club radioamateur de la Visitation,2
VE2CVR,3594,3A,882,2,NA,QC,28,NA,3
VE2CWI,3284,1A,766,2,NA,QC,22,NA,1
VE2CWQ,1194,3A,211,2,NA,QC,20,Canwarn Quebec,3
VE2EZD,2530,1B1B,218,5,NA,QC,1,NA,1
VE2FET,4778,1A,1103,2,NA,QC,4,NA,1
VE2KOT,200,1D,50,2,NA,QC,1,NA,1
VE2KY,112,1D,31,2,NA,QC,1,NA,1
VE2MO,876,3A,122,2,NA,QC,18,Assn Radio Amateur de la Mauricie,3
VE2RAE,876,3A,175,2,NA,QC,22,Club Radio Amateur de l'Estrie,3
VE2UMS,2336,1A,670,2,NA,QC,40,Union Metropolitaine des Sans-filistes de Montreal,1
VE2XL,114,1D,57,2,NA,QC,1,NA,1
VE3AAQ,710,1B1B,46,5,NA,ON,1,NA,1
VE3AIR,1004,3A,127,2,NA,ONE,4,NA,3
VE3BA,1738,7A,415,2,NA,ONS,11,Brantford ARC,7
VE3CJ,2055,1AB,172,5,NA,GTA,5,Burlington ARC,1
VE3CQH,230,1E,8,5,NA,ONS,1,NA,1
VE3CV,158,1D,54,2,NA,ONS,1,NA,1
VE3DC,3504,4A,914,2,VE3HTF,ONS,45,Hamilton ARC,4
VE3EDX,1410,1B1B,116,5,NA,ONN,1,NA,1
VE3EEE,150,1D,26,2,NA,ON,1,NA,1
VE3GBY,592,2D,214,2,NA,ON,7,NA,2
VE3GCB,1406,2A,243,2,NA,ONS,25,Barrie ARC,2
VE3HB,7160,3A,1749,2,VE3HG,ON,18,Oakville ARC,3
VE3IC,1530,4A,380,2,NA,ONS,25,Kitchener-Waterloo ARC,4
VE3KAR,248,2A,99,2,NA,ONE,8,Kingston ARC,2
VE3LC,4875,2E,516,5,NA,ONE,3,NA,2
VE3LNZ,686,3A,118,2,NA,ONE,25,VHARA,3
VE3LON,2444,7A,458,2,NA,ONS,50,NA,7
VE3MCF,314,1E,20,2,NA,ON,1,NA,1
VE3MGY,1450,1B1B,100,5,NA,ON,1,NA,1
VE3MIS,7496,12A,1882,2,VE3RCX,GTA,20,Mississauga ARC,12
VE3NAR,1646,4A,553,2,NA,ONS,8,Nortown ARC,4
VE3NSR,2290,3A,420,2,NA,ON,12,North Shore ARC,3
VE3ORF,4404,4A,1174,2,NA,ONE,40,3730 Group,4
VE3OSR,1406,2AC,323,2,NA,ONS,16,NA,2
VE3OW,4182,5A,1480,2,NA,ONS,23,NA,5
VE3PYG,988,1E,179,2,NA,ONE,1,NA,1
VE3QDR,7845,5AB,759,5,NA,ONE,5,Durham Region QRO Club,5
VE3RAB,292,1A,21,2,NA,GTA,3,Burlington ARC,1
VE3RAM,1416,2A,227,2,VE3ZZU,ONE,9,NA,2
VE3RB,4696,4A,1298,2,VE3KRG,ON,30,Peterborough ARES,4
VE3RC,3852,2A,844,2,VA3BIT,ONE,65,Ottawa ARC,2
VE3RCN,734,1B1,217,2,NA,ONS,1,NA,1
VE3RL,3036,3A,808,2,NA,ON,25,Quinte ARC / Prince Edward RC,3
VE3RSA,182,1D,33,2,NA,GTA,1,NA,1
VE3RSE,2085,4AB,167,5,NA,ONS,10,Elgin ARS,4
VE3SAR,2966,3A,665,2,VE3CGC,ONS,24,Lambton Co RC,3
VE3SB,2620,1B1B,237,5,NA,ON,1,NA,1
VE3SDF,344,1A,22,2,NA,ONS,5,St. Marys ARC,1
VE3SGB,2982,1A,937,2,NA,ONS,11,South Georgian Bay ARC,1
VE3SME,1770,6A,322,2,NA,ONS,12,Norfolk ARC,6
VE3SOO,2336,2A,598,2,NA,ONN,14,NA,2
VE3STP,452,2A,36,2,NA,ONE,3,Champlain Regional Rep Assn,2
VE3SWA,1810,5A,493,2,NA,ON,5,South Waterloo ARC,5
VE3TNC,3740,6A,718,2,VE3BGD,GTA,16,NA,6
VE3TW,80,1D,40,1,NA,ONE,1,NA,1
VE3UZ,1100,1B1B,85,5,NA,ONS,1,NA,1
VE3VID,158,1E,29,2,NA,ONE,1,NA,1
VE3VM,7394,8A,2359,2,VA3ROW,ONS,48,"Niagara Peninsula ARC, Inc.",8
VE3VSW,1072,2A,262,2,NA,ON,7,Seaway Valley ARC,2
VE3WDM,750,1B1B,50,5,NA,ON,1,NA,1
VE3XAT,588,1D,135,2,NA,ON,1,NA,1
VE3XR,8334,4A,2406,2,VE3AZA,GTA,37,Peel ARC,4
VE3YAA,4512,5E,1185,2,NA,ONS,10,NA,5
VE3YRA,4686,5A,1240,2,NA,GTA,69,NA,5
VE4BB,1446,3A,422,2,NA,MB,67,Winnipeg ARC,3
VE5JZ,350,1B1B,25,5,NA,SK,1,NA,1
VE5NN,1858,3A,434,2,NA,SK,26,Regina ARA,3
VE6AB,136,1C,43,2,NA,AB,1,NA,1
VE6AO,964,1E,814,1,NA,AB,12,NA,1
VE6ARC,362,2A,56,2,NA,AB,3,Peace Country ARC,2
VE6EX,3520,1AB,315,5,NA,AB,5,Alberta Clippers,1
VE6FT,1068,1A,434,1,NA,AB,12,Mayerthorpe Flying Tigers,1
VE6GD,184,1B1C,85,2,NA,AB,1,NA,1
VE6NQ,2622,1A,580,2,NA,AB,9,NA,1
VE6YOD,822,2AC,326,2,NA,AB,4,Cold Lake ARS,2
VE6ZC,655,1B1B,55,5,NA,AB,1,NA,1
VE7BQO,435,1B1B,19,5,NA,BC,1,NA,1
VE7CA,500,1D,125,2,NA,BC,1,NA,1
VE7CVA,2722,4F,863,2,NA,BC,32,NA,4
VE7HLW,70,1B1B,4,5,NA,BC,1,NA,1
VE7JKZ,1734,1B1,396,2,NA,BC,1,NA,1
VE7MIR,934,2A,109,2,NA,BC,10,NA,2
VE7MRP,74,1E,12,2,NA,BC,1,NA,1
VE7NA,996,1A,191,2,NA,BC,20,Nanaimo ARA,1
VE7NI,2400,1E,205,5,NA,BC,1,NA,1
VE7NOR,1496,2A,195,2,VA7XN,BC,10,North Okanagan RAC,2
VE7NSR,3722,2A,1049,2,VE7WRS,BC,28,North Shore ARC,2
VE7OGO,1288,3A,290,2,NA,BC,20,Orchard City ARC,3
VE7PCE,3036,2A,1043,2,NA,BC,25,EPCOM,2
VE7RAC,2508,5E,649,2,NA,BC,9,NA,5
VE7RAR,2806,2A,554,2,VA7ODY,BC,27,Richmond ARC,2
VE7RC,978,2A,89,2,NA,BC,13,Shuswap ARC,2
VE7SAR,7262,3A,1689,2,VE7HME,BC,30,Surrey ARC / SEPAR,3
VE7SCC,3246,3A,847,2,NA,BC,35,"Coquitlam/Burnaby/,NewWest ARCs",3
VE7SUN,3480,8A,703,2,NA,BC,17,Delta Amateur Radio Society,8
VE7TJL,186,1E,18,2,NA,BC,1,NA,1
VE7USX,256,1B1,3,2,NA,BC,1,NA,1
VE7UT,1938,2A,358,2,NA,BC,27,Kamloops ARC,2
VE7VCC,2118,4A,470,2,NA,BC,25,West Coast Ara,4
VE7VCT,2308,3A,366,2,VA7VCT,BC,100,Vancouver Em Community Telecom Org,3
VE8YK,1270,2AB,42,5,NA,NWT,10,Yellowknife ARS,2
VE9CRM,612,1A,181,2,NA,MAR,15,Club de RA du Madawaska,1
VE9EMM,2040,3A,402,2,NA,MAR,15,MAARC / Tri-Co ARC,3
VE9ND,2032,3A,344,2,NA,MAR,20,NA,3
VK4TT,132,1D,33,2,NA,DX,1,NA,1
VO1AA,1212,2A,96,2,NA,NL,18,Soc of Newfoundland Radio Amateurs,2
VO1MRC,510,1AB,6,5,NA,NL,8,Marconi RC of Newfoundland - Signal Hill Splinter Group,1
W1AAT,228,1E,39,2,NA,VT,1,NA,1
W1ACT,2858,2A,781,2,N1JOY,EMA,11,Briston Co Rep Assn,2
W1AF/M,388,2C,66,2,NA,EMA,2,NA,2
W1AQ,3762,1A,980,2,NA,RI,13,Associated Radio Amateurs of Southern NE,1
W1AVK,282,1D,116,2,NA,CT,1,NA,1
W1AW,470,1F,225,1,NA,CT,1,NA,1
W1BAA,1754,3A,224,2,K1LEE,ENY,30,Southern Berkshire ARC,3
W1BIM,8204,7A,2178,2,WA1WTQ,WMA,37,NA,7
W1BOS,2122,3A,446,2,NA,EMA,10,Boston ARC,3
W1BRS,4278,9F,988,2,NA,CT,18,NA,9
W1CLA,3260,3A,947,2,WX1CLA,EMA,53,Clay Center ARC,3
W1CUM,1206,2A,386,2,NA,NH,10,NHRC ARS,2
W1CWA,2426,3A,345,2,KB1YNT,CT,71,Bloomfield ARC,3
W1DDD,6006,2A,1482,2,W1TBR,RI,38,Blackstone Valley ARC,2
W1ECH,3405,1E,335,5,NA,VT,1,NA,1
W1ECV,2152,3AC,759,2,NA,CT,13,Southington ARA,3
W1EDH,2168,4A,461,2,NA,CT,13,Middlesex ARS,4
W1EE,8910,3A,2550,2,K1FC,CT,78,Stamford ARA,3
W1FZ,1968,2A,377,2,N1YGH,NH,7,Great Bay RA,2
W1GLO,1710,3A,313,2,KB1PGH,EMA,35,NA,3
W1GZ,1538,3A,265,2,N1QDX,WMA,12,Montchusett ARA,3
W1HP,5916,2A,1544,2,NA,EMA,15,Philips ARC,2
W1IEM,636,2F,43,2,NA,EMA,10,NA,2
W1IS,7355,3AB,722,5,NA,EMA,40,"PART of Westford, MA",3
W1JCW,1970,1C,324,5,NA,OK,11,NA,1
W1JY,3162,5A,522,2,W1CNH,NH,26,Central NH ARC,5
W1KOO,2504,2F,810,2,NA,VT,19,NA,2
W1KVI,696,1A,81,2,NA,ME,14,Portland Amateur Wireless Assn.,1
W1KX/1,2046,1A,451,2,NA,ME,7,Bass Hill Repeater Group,1
W1LAS,1466,2F,605,2,NA,CT,11,NA,2
W1LIC,322,1D,71,2,NA,WCF,1,NA,1
W1LVT,170,1B1B,12,5,NA,VT,1,NA,1
W1LY,11130,2A,3354,2,W1SYE,RI,64,Newport Co RC / Sakonnet 49ers,2
W1M,2325,1B2B,426,5,NA,ME,2,NA,1
W1MB,2760,2A,494,2,W1MB,RI,15,Fidelity ARC,2
W1MWV,4112,3A,941,2,N3LYT,NH,20,White Mtn ARC,3
W1N,2742,6A,720,2,NA,EMA,43,"Whitman ARC, Inc.",6
W1NP,6810,3A,1755,2,K1PBO,EMA,25,Barnstable ARC,3
W1NPP,994,2F,294,2,N1OXA,ME,8,Androscoggin ARC,2
W1NRG,4358,2A,944,2,W1FD,CT,20,Meriden ARC,2
W1NV,570,1E,44,5,NA,SV,1,NA,1
W1NVT,13876,2A,4547,2,W1PU,VT,30,Radio Amateurs of No VT,2
W1NY,7966,5A,2387,2,NA,WMA,50,Hampden Co RA,5
W1OP,5600,2A,1740,2,W1PRA,RI,13,Providence RA,2
W1PBR,2222,2A,364,2,W1PBR,ME,15,Pen Bay ARC,2
W1QI,5110,2A,1190,2,NA,CT,25,Candlewood ARA,2
W1QV,1174,1F,333,2,NA,CT,13,NA,1
W1SAT,3395,9F,185,5,NA,ORG,40,NA,9
W1SMH,2512,3A,563,2,NA,EMA,15,Sturdy Memorial Hospital ARC,3
W1TKZ,548,2AC,42,2,NA,EMA,21,Wellesley ARS,2
W1TU,4140,2A,823,2,KB1NEB,ME,20,Ellsworth Amateur Wireless Assn,2
W1UR,5124,2A,1593,2,W1BST,NH,46,Lake Region Rep Assn,2
W1VCM,67,2D,66,1,NA,CT,5,NA,2
W1VD,308,1E,104,2,NA,CT,1,NA,1
W1WAB,422,1D,76,2,NA,WCF,1,NA,1
W1WIU,185,1D,152,1,NA,RI,1,NA,1
W1YAR,1050,1AB,80,5,NA,ME,6,Yarmouth RC,1
W1ZR/MM,160,1C,5,2,NA,CT,2,NA,1
W2AE,4092,4A,765,2,NA,WNY,39,NA,4
W2AMC,2290,3A,455,2,NA,NLI,29,NA,3
W2BK,1760,2D,805,2,NA,ENY,10,NA,2
W2CM,2026,3A,483,2,K9CHP,WNY,54,Liverpool ARC,3
W2CRA,2514,4A,430,2,NA,NNJ,25,Cherryville Rep Assn II,4
W2DPT,2055,1E,171,5,NA,NNJ,1,NA,1
W2EB,500,1B1B,25,5,NA,WNY,1,NA,1
W2EF,2900,1F,595,2,NA,NNJ,8,NA,1
W2EGB,1920,2A,735,2,NA,ENY,20,East Greenbush ARA,2
W2EOC,1360,2F,361,2,KD2DO,WNY,11,NA,2
W2EUP,1022,3A,380,2,NA,WNY,15,Buffalo AR Rep Assn,3
W2FHA,2086,5A,318,2,NA,WNY,12,NA,5
W2GL,1364,3AC,413,2,NA,NLI,3,LI-QRP,3
W2GSA,3100,2F,744,2,W2XYZ,NNJ,22,NA,2
W2GSB,6938,5F,1738,2,W2TOB,NLI,60,NA,5
W2HO,3670,5A,875,2,KC2ZFO,ENY,75,Orange Co ARC,5
W2LRC,1746,2A,489,2,KC2TAF,NLI,22,Larkfield ARC,2
W2LV,8772,4A,2622,2,KD2DTD,NNJ,32,Sussex Co ARC,4
W2LZ,3235,2AB,274,5,W2CD,WNY,10,Walton RA,2
W2MMD,11638,11A,2937,2,NA,SNJ,35,NA,11
W2MO,1190,2A,155,2,NA,WNY,13,Madison-Oneida ARC,2
W2MPX,1620,4F,185,2,NA,NNJ,30,NA,4
W2MRD,418,1E,84,2,NA,ENY,1,NA,1
W2NYW,2040,1A,768,2,NA,ENY,14,Peekskill / Cortlandt ARA,1
W2OFQ,2868,2A,660,2,N2MG,WNY,12,Rome RC,2
W2ORC,3084,2F,654,2,WA2DQL,WNY,26,NA,2
W2OW,1800,3A,338,2,NA,WNY,18,Binghamton ARA,3
W2PE,1984,4AC,584,2,NA,WNY,20,Radio Assn of WNY,4
W2PQG,182,1D,16,2,NA,NNJ,2,NA,1
W2QYV,21,1D,21,1,NA,WNY,10,NA,1
W2RDX,13438,3A,3530,2,W2AN,WNY,30,Rochester DX Assn,3
W2RME,2616,4A,543,2,NA,WNY,21,Chenango Valley ARA,4
W2RR,90,1D,20,1,NA,WNY,1,NA,1
W2RUI,1160,4A,136,2,NA,WNY,26,LARA,4
W2SO,3458,5A,867,2,NA,WNY,19,Lancaster ARC,5
W2UIS,20,1D,10,2,NA,ENY,1,NA,1
W2VL,5504,5A,1456,2,NA,NLI,107,Long Island Mobile ARC,5
W2WCR,1038,3A,194,2,NA,ENY,23,Warren Co RC,3
W2XRX,3488,3A,976,2,NA,WNY,19,NA,3
W2YD,3192,2A,698,2,NA,NNJ,8,Morris RC,2
W2YRC,2064,3A,372,2,KF2FK,ENY,70,Yonkers ARC,3
W2ZJ,718,2A,63,2,NA,WNY,10,ARA of the Southern Tier,2
W2ZQ,562,2D,56,2,NA,SNJ,15,NA,2
W3ACH,1892,3A,349,2,NA,WPA,35,Cumberland Valley ARC,3
W3AD,1080,2AC,465,2,NA,EPA,25,Lancaster Radio Transmitting Soc,2
W3AG,402,1C,63,2,NA,IL,1,NA,1
W3AI,7116,5A,1944,2,NA,EPA,25,NA,5
W3AO,33724,29A,10275,2,KE3Q,MDC,113,Potomac Valley RC / Columbia ARA,29
W3AW,532,1C,96,2,NA,IL,1,NA,1
W3BN,2718,2A,634,2,W3CCH,EPA,40,NA,2
W3BSA,932,2A,261,2,NA,MDC,8,BSA Venturing Crew 80,2
W3CB,1040,1D,216,2,NA,MDC,1,NA,1
W3CDI,1688,2A,377,2,NA,MDC,7,BPI Alumni RC,2
W3CSL,1346,3A,210,2,NA,WPA,27,Monessen ARC,3
W3CU,3134,4A,674,2,NA,MDC,42,Maryland Mobileers ARC,4
W3CWC,3484,6A,626,2,W3HAG,MDC,30,NA,6
W3EK,630,1E,96,5,NA,DE,1,NA,1
W3EM,4302,5A,1216,2,W3PSH,EPA,40,Phil-Mont Mobile RC,5
W3EOC,1538,2F,334,2,NA,EPA,15,Chester Co. ARES/RACES,2
W3FFZ,270,1B1,30,2,NA,WPA,1,NA,1
W3FME,430,1D,140,2,NA,DE,4,NA,1
W3GV,1418,4A,469,2,NA,WPA,12,RA of Erie,4
W3HA,3074,2A,770,2,NA,EPA,6,Carbon ARC,2
W3HAC,468,2E,50,2,NA,MDC,10,NA,2
W3HGT,3360,1E,1351,2,NA,WPA,6,NA,1
W3HZU,3426,3A,878,2,W3ZGD,EPA,26,Hilltop Transmitter Assn & Keystone VHF Club,3
W3KDR,4500,1A,1484,2,NA,MDC,8,Dr. Loomis Mem Jr Mechanics League,1
W3KGN,2312,3F,521,2,NA,EPA,12,NA,3
W3KS,978,1E,364,2,NA,DE,1,NA,1
W3LIF,570,3AC,260,2,NA,WPA,18,Mercer Co ARC,3
W3LRC,1432,2A,311,2,NA,MDC,25,Laurel ARC,2
W3LRS,946,2AC,208,2,NA,DE,7,Lewes ARS,2
W3M,7444,4A,1953,2,KV3B,MDC,43,Montgomery ARC,4
W3MEO,210,1B1B,11,5,NA,MDC,1,NA,1
W3MIE,4996,2A,1130,2,N3QQH,WPA,22,Crawford ARS,2
W3NCR,394,1D,86,2,NA,MDC,1,NA,1
W3NWA,2302,2A,503,2,W3ZV,EPA,54,Mid-Atlantic ARC,2
